,id,truthClass,truthMean,truthJudgments
12161,824759132616085508,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
12162,824756305894207490,no-clickbait,0.33333333332,"[0.0, 0.0, 0.3333333333, 1.0, 0.3333333333]"
12163,824751286306353152,clickbait,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
12164,824751190223290370,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12165,824749764348674048,no-clickbait,0.39999999997999997,"[0.3333333333, 1.0, 0.3333333333, 0.3333333333, 0.0]"
12166,824749324974166016,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12167,824747773878743040,clickbait,0.7999999999599999,"[0.6666666666, 0.6666666666, 1.0, 0.6666666666, 1.0]"
12168,824745009517883393,clickbait,0.93333333332,"[1.0, 1.0, 0.6666666666, 1.0, 1.0]"
12169,824744030072356864,clickbait,0.73333333332,"[1.0, 1.0, 0.3333333333, 1.0, 0.3333333333]"
12170,824737436924248070,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12171,824737201066037249,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"
12172,824736173335658497,clickbait,0.79999999998,"[0.6666666666, 1.0, 0.3333333333, 1.0, 1.0]"
12173,824735480705118209,no-clickbait,0.19999999997999998,"[0.6666666666, 0.3333333333, 0.0, 0.0, 0.0]"
12174,824734539020840960,no-clickbait,0.3333333333,"[0.0, 0.0, 0.3333333333, 0.6666666666, 0.6666666666]"
12175,824731152028143616,no-clickbait,0.26666666664,"[0.0, 0.6666666666, 0.0, 0.0, 0.6666666666]"
12176,824728541006749697,no-clickbait,0.2,"[0.0, 0.0, 0.0, 0.0, 1.0]"
12177,824726511534104576,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12178,824722354735550466,clickbait,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
12179,824719001603477506,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"
12180,824717828913782784,clickbait,0.66666666666,"[1.0, 0.0, 1.0, 0.3333333333, 1.0]"
12181,824716979416207360,clickbait,0.73333333332,"[1.0, 0.0, 1.0, 1.0, 0.6666666666]"
12182,824716125229441024,clickbait,0.53333333328,"[0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333, 0.6666666666]"
12183,824714163704496129,clickbait,0.59999999998,"[1.0, 0.3333333333, 0.0, 0.6666666666, 1.0]"
12184,824713237899997184,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12185,824710000270573570,no-clickbait,0.2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
12186,824703819946881024,no-clickbait,0.5333333333,"[1.0, 0.3333333333, 0.3333333333, 0.6666666666, 0.3333333333]"
12187,824701571594330116,no-clickbait,0.26666666666,"[0.3333333333, 0.0, 0.0, 1.0, 0.0]"
12188,824700939206430720,clickbait,0.66666666666,"[1.0, 1.0, 1.0, 0.3333333333, 0.0]"
12189,824700794016403456,no-clickbait,0.26666666664,"[0.0, 0.6666666666, 0.6666666666, 0.0, 0.0]"
12190,824699444461461504,no-clickbait,0.33333333332,"[1.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
12191,824695452968873989,no-clickbait,0.26666666664,"[0.0, 0.0, 0.6666666666, 0.0, 0.6666666666]"
12192,824693398858858503,clickbait,0.59999999996,"[0.3333333333, 0.6666666666, 1.0, 0.6666666666, 0.3333333333]"
12193,824691826170814464,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.0]"
12194,824688584359763969,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"
12195,824684851647434753,no-clickbait,0.2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
12196,824683883694166016,clickbait,0.59999999996,"[0.6666666666, 1.0, 0.6666666666, 0.3333333333, 0.3333333333]"
12197,824683313436696577,no-clickbait,0.26666666664,"[0.0, 0.3333333333, 0.0, 0.6666666666, 0.3333333333]"
12198,824682070962081792,no-clickbait,0.39999999997999997,"[0.3333333333, 0.3333333333, 1.0, 0.0, 0.3333333333]"
12199,824682068290445312,no-clickbait,0.46666666666,"[0.0, 0.0, 1.0, 1.0, 0.3333333333]"
12200,824680995534360577,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.0, 0.0, 0.6666666666]"
12201,824676899796512768,clickbait,0.5333333333,"[0.6666666666, 1.0, 0.0, 0.6666666666, 0.3333333333]"
12202,824675805976465409,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
12203,824672020789071872,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"
12204,824672023012114432,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12205,824671737543618560,no-clickbait,0.33333333332,"[0.3333333333, 0.0, 1.0, 0.3333333333, 0.0]"
12206,824669232956858369,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12207,824669170965053444,no-clickbait,0.19999999997999998,"[0.3333333333, 0.3333333333, 0.0, 0.3333333333, 0.0]"
12208,824667688672915456,clickbait,0.66666666662,"[0.6666666666, 1.0, 0.6666666666, 0.6666666666, 0.3333333333]"
12209,824660697858605056,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
12210,824660509026877440,no-clickbait,0.26666666664,"[0.3333333333, 0.3333333333, 0.3333333333, 0.3333333333, 0.0]"
12211,824659324823859201,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12212,824658936959737857,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
12213,824655700332859395,no-clickbait,0.53333333332,"[0.0, 0.3333333333, 0.3333333333, 1.0, 1.0]"
12214,824655158063861760,no-clickbait,0.39999999997999997,"[0.6666666666, 0.0, 0.3333333333, 1.0, 0.0]"
12215,824649315947778048,no-clickbait,0.26666666664,"[0.3333333333, 0.0, 0.3333333333, 0.3333333333, 0.3333333333]"
12216,824648099796832256,clickbait,0.59999999996,"[0.3333333333, 0.3333333333, 0.6666666666, 0.6666666666, 1.0]"
12217,824641801902514177,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12218,824641696935923712,no-clickbait,0.26666666664,"[0.3333333333, 0.6666666666, 0.3333333333, 0.0, 0.0]"
12219,824640618857189384,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12220,824636517306003457,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
12221,824635474518114304,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12222,824633187607465985,clickbait,0.79999999998,"[0.6666666666, 1.0, 0.3333333333, 1.0, 1.0]"
12223,824632764213456896,no-clickbait,0.46666666664,"[0.0, 0.3333333333, 1.0, 0.3333333333, 0.6666666666]"
12224,824630754093195264,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12225,824630529416974336,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12226,824627259944435713,no-clickbait,0.33333333332,"[0.0, 0.6666666666, 0.0, 0.0, 1.0]"
12227,824622953069436929,no-clickbait,0.46666666666,"[0.3333333333, 0.0, 0.0, 1.0, 1.0]"
12228,824622930210541568,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"
12229,824618051853230080,no-clickbait,0.3333333333,"[0.0, 0.0, 0.6666666666, 0.3333333333, 0.6666666666]"
12230,824615140918226946,clickbait,0.46666666661999995,"[0.6666666666, 0.0, 0.6666666666, 0.6666666666, 0.3333333333]"
12231,824610414407323648,no-clickbait,0.26666666666,"[0.0, 1.0, 0.0, 0.3333333333, 0.0]"
12232,824610408090730496,no-clickbait,0.39999999997999997,"[0.3333333333, 1.0, 0.3333333333, 0.0, 0.3333333333]"
12233,824604746107478016,clickbait,0.53333333332,"[1.0, 0.6666666666, 0.0, 0.0, 1.0]"
12234,824604053342748672,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12235,824599398940364801,clickbait,0.7333333332799999,"[0.6666666666, 1.0, 0.6666666666, 0.6666666666, 0.6666666666]"
12236,824597792299581440,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"
12237,824595244972933120,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12238,824591471064076289,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.0, 0.6666666666, 0.0]"
12239,824588001523163140,clickbait,0.66666666666,"[1.0, 0.3333333333, 1.0, 0.0, 1.0]"
12240,824587067455930368,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12241,824586312103632896,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12242,824583693939441664,no-clickbait,0.39999999997999997,"[1.0, 0.3333333333, 0.3333333333, 0.0, 0.3333333333]"
12243,824582684340998144,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12244,824574346597453824,clickbait,0.59999999998,"[0.6666666666, 0.3333333333, 1.0, 1.0, 0.0]"
12245,824573150012854272,no-clickbait,0.26666666664,"[0.0, 0.3333333333, 0.0, 0.3333333333, 0.6666666666]"
12246,824570642527760384,no-clickbait,0.26666666664,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.6666666666]"
12247,824560237550202882,no-clickbait,0.46666666666,"[1.0, 1.0, 0.3333333333, 0.0, 0.0]"
12248,824560048705798145,clickbait,0.66666666664,"[0.3333333333, 1.0, 1.0, 0.6666666666, 0.3333333333]"
12249,824552613458939904,no-clickbait,0.26666666666,"[0.0, 0.0, 1.0, 0.3333333333, 0.0]"
12250,824546739373891585,no-clickbait,0.2,"[1.0, 0.0, 0.0, 0.0, 0.0]"
12251,824546492354588673,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12252,824537628066381825,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12253,824535098779377664,no-clickbait,0.59999999998,"[1.0, 0.3333333333, 0.3333333333, 1.0, 0.3333333333]"
12254,824532330614325248,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12255,824530429822726144,no-clickbait,0.13333333332,"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"
12256,824521444101160961,no-clickbait,0.26666666666,"[0.0, 1.0, 0.0, 0.3333333333, 0.0]"
12257,824521357690077184,clickbait,0.53333333328,"[0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333, 0.6666666666]"
12258,824520609124220928,no-clickbait,0.46666666666,"[1.0, 1.0, 0.0, 0.0, 0.3333333333]"
12259,824519495813308416,no-clickbait,0.39999999995999996,"[0.3333333333, 0.0, 0.6666666666, 0.6666666666, 0.3333333333]"
12260,824519420743593984,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12261,824518395135565824,no-clickbait,0.2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
12262,824513015529738241,no-clickbait,0.26666666664,"[0.3333333333, 0.3333333333, 0.0, 0.6666666666, 0.0]"
12263,824512617914007552,clickbait,0.59999999996,"[0.6666666666, 0.6666666666, 1.0, 0.6666666666, 0.0]"
12264,824501317460721665,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12265,824497573331341312,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12266,824495802106216448,clickbait,0.66666666662,"[1.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666]"
12267,824493970763964417,no-clickbait,0.3333333333,"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.0]"
12268,824491832801447936,no-clickbait,0.13333333332,"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"
12269,824488290581491712,no-clickbait,0.3333333333,"[0.3333333333, 0.0, 0.6666666666, 0.6666666666, 0.0]"
12270,824484292814204928,clickbait,0.46666666664,"[0.6666666666, 0.0, 1.0, 0.0, 0.6666666666]"
12271,824482226427588609,no-clickbait,0.2,"[1.0, 0.0, 0.0, 0.0, 0.0]"
12272,824482001428353029,no-clickbait,0.26666666666,"[1.0, 0.0, 0.0, 0.3333333333, 0.0]"
12273,824480064205193217,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12274,824477980231630848,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12275,824477485211484161,no-clickbait,0.33333333332,"[1.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
12276,824474536498302977,clickbait,0.46666666661999995,"[0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666, 0.0]"
12277,824474473176915968,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12278,824471391474946048,no-clickbait,0.13333333332,"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"
12279,824469415840382976,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.3333333333, 0.3333333333, 0.0]"
12280,824466464384094209,no-clickbait,0.26666666664,"[0.0, 0.6666666666, 0.0, 0.0, 0.6666666666]"
12281,824451802041057282,clickbait,0.8,"[1.0, 1.0, 0.0, 1.0, 1.0]"
12282,824448898592899073,clickbait,0.59999999998,"[1.0, 1.0, 0.0, 0.3333333333, 0.6666666666]"
12283,824448034016788480,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
12284,824447346897362944,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"
12285,824443409591136257,no-clickbait,0.26666666664,"[0.3333333333, 0.3333333333, 0.6666666666, 0.0, 0.0]"
12286,824443198646919168,no-clickbait,0.46666666661999995,"[0.6666666666, 0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333]"
12287,824440564603052036,clickbait,0.86666666664,"[0.6666666666, 1.0, 1.0, 0.6666666666, 1.0]"
12288,824430659263459328,clickbait,0.59999999996,"[1.0, 0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333]"
12289,824424147862294528,no-clickbait,0.19999999997999998,"[0.6666666666, 0.0, 0.3333333333, 0.0, 0.0]"
12290,824410857488670720,clickbait,0.86666666666,"[1.0, 0.3333333333, 1.0, 1.0, 1.0]"
12291,824401664752881665,no-clickbait,0.5333333333,"[0.3333333333, 0.6666666666, 1.0, 0.3333333333, 0.3333333333]"
12292,824401495022010372,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.0]"
12293,824398663921401856,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 0.6666666666, 1.0]"
12294,824397442435153920,no-clickbait,0.2,"[0.0, 0.0, 0.0, 0.0, 1.0]"
12295,824395374152409088,no-clickbait,0.19999999997999998,"[0.0, 0.0, 0.0, 0.6666666666, 0.3333333333]"
12296,824393921493082112,no-clickbait,0.13333333332,"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"
12297,824391404126343168,clickbait,0.7999999999599999,"[0.6666666666, 0.6666666666, 1.0, 1.0, 0.6666666666]"
12298,824390183726497793,no-clickbait,0.26666666664,"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.6666666666]"
12299,824388187858538496,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12300,824385667392294913,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
12301,824385382280298497,no-clickbait,0.13333333332,"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"
12302,824380841157607424,no-clickbait,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]"
12303,824380078414929920,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
12304,824373811755749376,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
12305,824373715609731078,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12306,824365068414554112,no-clickbait,0.19999999997999998,"[0.0, 0.6666666666, 0.3333333333, 0.0, 0.0]"
12307,824363856902373385,clickbait,0.79999999998,"[1.0, 1.0, 0.3333333333, 0.6666666666, 1.0]"
12308,824362942758027265,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
12309,824354886787727360,no-clickbait,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]"
12310,824350620849147904,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12311,824350439101648897,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12312,824346385575268368,no-clickbait,0.19999999997999998,"[0.6666666666, 0.3333333333, 0.0, 0.0, 0.0]"
12313,824346350212964352,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"
12314,824341706468241408,no-clickbait,0.19999999997999998,"[0.6666666666, 0.0, 0.0, 0.0, 0.3333333333]"
12315,824341552906465280,no-clickbait,0.26666666664,"[0.3333333333, 0.0, 0.0, 0.6666666666, 0.3333333333]"
12316,824340219893862400,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12317,824339328633622532,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12318,824337691693240320,clickbait,0.79999999998,"[1.0, 1.0, 0.6666666666, 0.3333333333, 1.0]"
12319,824335078692159492,no-clickbait,0.19999999997999998,"[0.3333333333, 0.3333333333, 0.3333333333, 0.0, 0.0]"
12320,824331758011379712,no-clickbait,0.39999999997999997,"[0.0, 0.3333333333, 1.0, 0.6666666666, 0.0]"
12321,824331008162091011,no-clickbait,0.5333333333,"[0.3333333333, 0.3333333333, 0.6666666666, 1.0, 0.3333333333]"
12322,824329998882537472,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
12323,824327148236406785,no-clickbait,0.46666666666,"[0.0, 1.0, 0.3333333333, 0.0, 1.0]"
12324,824326519958937600,clickbait,0.53333333332,"[0.0, 0.0, 1.0, 0.6666666666, 1.0]"
12325,824321613785137152,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
12326,824318924120588293,clickbait,0.66666666664,"[1.0, 0.6666666666, 0.0, 1.0, 0.6666666666]"
12327,824317944750637056,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12328,824317165847330818,no-clickbait,0.39999999995999996,"[0.6666666666, 0.0, 0.3333333333, 0.3333333333, 0.6666666666]"
12329,824317164161269760,no-clickbait,0.26666666666,"[0.3333333333, 0.0, 0.0, 0.0, 1.0]"
12330,824315677066534912,no-clickbait,0.26666666664,"[0.6666666666, 0.0, 0.3333333333, 0.3333333333, 0.0]"
12331,824315477082144770,no-clickbait,0.26666666664,"[0.3333333333, 0.6666666666, 0.3333333333, 0.0, 0.0]"
12332,824313863281770498,clickbait,0.66666666666,"[1.0, 1.0, 1.0, 0.3333333333, 0.0]"
12333,824311888129495040,no-clickbait,0.39999999995999996,"[0.3333333333, 0.3333333333, 0.0, 0.6666666666, 0.6666666666]"
12334,824306066783633409,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
12335,824305474694709249,no-clickbait,0.26666666664,"[0.0, 0.6666666666, 0.0, 0.3333333333, 0.3333333333]"
12336,824302524496744450,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"
12337,824302116944642050,clickbait,0.66666666664,"[0.0, 0.6666666666, 0.6666666666, 1.0, 1.0]"
12338,824300583670743040,no-clickbait,0.26666666664,"[0.3333333333, 0.3333333333, 0.0, 0.6666666666, 0.0]"
12339,824299030410838017,no-clickbait,0.26666666666,"[1.0, 0.0, 0.0, 0.0, 0.3333333333]"
12340,824297892072538113,no-clickbait,0.13333333332,"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"
12341,824295935870169089,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
12342,824295310704996352,no-clickbait,0.26666666664,"[0.0, 0.0, 0.6666666666, 0.0, 0.6666666666]"
12343,824292525489975296,no-clickbait,0.26666666664,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.6666666666]"
12344,824290983949070337,no-clickbait,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]"
12345,824286749186781184,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
12346,824284698709028865,clickbait,0.73333333332,"[1.0, 0.0, 0.6666666666, 1.0, 1.0]"
12347,824284482157113347,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12348,824284435914825728,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 1.0, 0.6666666666]"
12349,824278812426899457,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12350,824273179673849856,clickbait,0.5333333333,"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 1.0]"
12351,824270769568022530,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12352,824270646075150336,clickbait,0.53333333332,"[0.6666666666, 1.0, 0.0, 0.0, 1.0]"
12353,824269155511758852,no-clickbait,0.39999999995999996,"[0.3333333333, 0.0, 0.3333333333, 0.6666666666, 0.6666666666]"
12354,824266046852841472,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12355,824265691540946948,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12356,824264870346584065,no-clickbait,0.39999999995999996,"[0.3333333333, 0.0, 0.6666666666, 0.3333333333, 0.6666666666]"
12357,824264328845082625,no-clickbait,0.33333333332,"[0.3333333333, 1.0, 0.3333333333, 0.0, 0.0]"
12358,824263308429717504,no-clickbait,0.3333333333,"[0.3333333333, 0.0, 0.6666666666, 0.3333333333, 0.3333333333]"
12359,824263307775377409,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.0, 0.6666666666, 0.0]"
12360,824263091529613312,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.0, 0.6666666666, 0.0]"
12361,824258110340657156,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12362,824256765592301568,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12363,824255814332452870,clickbait,0.59999999996,"[0.3333333333, 0.6666666666, 0.3333333333, 1.0, 0.6666666666]"
12364,824255648317734912,no-clickbait,0.26666666666,"[0.0, 1.0, 0.3333333333, 0.0, 0.0]"
12365,824252362315497472,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12366,824248894456496130,no-clickbait,0.26666666664,"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.0]"
12367,824242487497818114,clickbait,0.7333333333,"[0.3333333333, 0.6666666666, 1.0, 1.0, 0.6666666666]"
12368,824240484738535424,no-clickbait,0.3333333333,"[0.0, 0.3333333333, 0.3333333333, 0.3333333333, 0.6666666666]"
12369,824232937671553024,no-clickbait,0.39999999997999997,"[0.0, 1.0, 0.3333333333, 0.3333333333, 0.3333333333]"
12370,824232196227600384,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.0]"
12371,824222585957318657,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
12372,824222197447270400,no-clickbait,0.46666666664,"[0.3333333333, 1.0, 0.3333333333, 0.0, 0.6666666666]"
12373,824219291255967744,no-clickbait,0.3333333333,"[0.6666666666, 0.6666666666, 0.0, 0.0, 0.3333333333]"
12374,824217980980625408,clickbait,0.59999999996,"[0.6666666666, 1.0, 0.6666666666, 0.3333333333, 0.3333333333]"
12375,824212760716345344,no-clickbait,0.53333333332,"[0.3333333333, 1.0, 0.3333333333, 0.0, 1.0]"
12376,824210949385179136,no-clickbait,0.39999999995999996,"[0.3333333333, 0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333]"
12377,824210208448806913,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"
12378,824210209409220609,no-clickbait,0.19999999997999998,"[0.0, 0.0, 0.6666666666, 0.0, 0.3333333333]"
12379,824209694151626752,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.0]"
12380,824207182233214976,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
12381,824205429064536064,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12382,824201284756635648,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12383,824199050018877442,clickbait,0.5333333333,"[0.0, 0.6666666666, 0.3333333333, 1.0, 0.6666666666]"
12384,824195184498012160,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
12385,824192087608492038,no-clickbait,0.33333333332,"[0.6666666666, 0.0, 1.0, 0.0, 0.0]"
12386,824182364876238850,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
12387,824179182896877568,no-clickbait,0.2,"[1.0, 0.0, 0.0, 0.0, 0.0]"
12388,824178613339750400,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12389,824157608139296768,clickbait,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
12390,824157164319215616,clickbait,0.66666666664,"[0.0, 0.6666666666, 0.6666666666, 1.0, 1.0]"
12391,824154022139588610,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"
12392,824152837710028800,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12393,824151583231528961,clickbait,0.39999999995999996,"[0.6666666666, 0.6666666666, 0.6666666666, 0.0, 0.0]"
12394,824150114885312512,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
12395,824147712127995907,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
12396,824143866110574601,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12397,824142681156763648,no-clickbait,0.26666666664,"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.3333333333]"
12398,824142261197881344,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
12399,824128428496588802,clickbait,0.66666666662,"[1.0, 0.3333333333, 0.6666666666, 0.6666666666, 0.6666666666]"
12400,824119873676701703,no-clickbait,0.33333333332,"[0.0, 1.0, 0.0, 0.0, 0.6666666666]"
12401,824119613654974464,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.0, 0.3333333333, 0.0]"
12402,824115630282539008,no-clickbait,0.19999999997999998,"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.0]"
12403,824112313414328321,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
12404,824111056914149376,clickbait,0.5333333333,"[0.6666666666, 0.6666666666, 0.0, 0.3333333333, 1.0]"
12405,824108852610289666,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
